=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-7-10_18-52-51
====================================================================================
18:52:51 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4863.741699, 339.000000, 9509.284180>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4863.659180, 339.000031, 9509.167969>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4863.262207, 339.000031, 9508.610352>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4862.865723, 339.000031, 9508.052734>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4862.567871, 339.000061, 9507.635742>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4862.088379, 338.999969, 9506.960938>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4862.088379, 338.999969, 9506.960938>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4862.088379, 338.999969, 9506.960938>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4862.088379, 338.999969, 9506.960938>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4862.088379, 338.999969, 9506.960938>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4862.088379, 338.999969, 9506.960938>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4862.088379, 338.999969, 9506.960938>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4862.088379, 338.999969, 9506.960938>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4862.005859, 339.000061, 9506.844727>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4861.509766, 338.999969, 9506.147461>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4861.063477, 339.000000, 9505.520508>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4860.666992, 338.999939, 9504.962891>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4860.435547, 338.999939, 9504.637695>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4860.435547, 338.999939, 9504.637695>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4860.436523, 339.000122, 9504.637695>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4860.436523, 339.000122, 9504.637695>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4860.282227, 338.999847, 9504.421875>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4859.821289, 339.000031, 9503.773438>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4859.575195, 339.000000, 9503.427734>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4859.411133, 338.999969, 9503.197266>)
19:3:41 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<4859.411133, 338.999969, 9503.197266>)
19:4:5 | "Joseph" (steamid=76561199227453916) Spawned Item: (RA_IFAK_Green)
19:4:32 | "Joseph" (steamid=76561199227453916) Spawned Item: (RA_AACVest_Black)
19:5:1 | "Joseph" (steamid=76561199227453916) Spawned Item: (RA_6B13_Snow)
19:5:9 | "Joseph" (steamid=76561199227453916) Spawned Item: (RA_6B13_Khaki)
19:5:20 | "Joseph" (steamid=76561199227453916) Spawned Item: (RA_6B23_Black)
19:5:32 | "Joseph" (steamid=76561199227453916) Spawned Item: (RA_Gen4_IOTV_Green)
19:5:47 | "Joseph" (steamid=76561199227453916) Spawned Item: (RA_6B43_Ratnik_Black)
19:12:12 | Player "Joseph" (steamId=76561199227453916) disconnected from server.
